guid,Category
ynat-v1_dev_05488,2
ynat-v1_dev_05489,0
ynat-v1_dev_05490,4
ynat-v1_dev_05491,1
ynat-v1_dev_05492,6
ynat-v1_dev_05493,4
ynat-v1_dev_05494,1
ynat-v1_dev_05495,2
ynat-v1_dev_05496,6
ynat-v1_dev_05497,6
ynat-v1_dev_05498,4
ynat-v1_dev_05499,5
ynat-v1_dev_05500,2
ynat-v1_dev_05501,3
ynat-v1_dev_05502,4
ynat-v1_dev_05503,1
ynat-v1_dev_05504,2
ynat-v1_dev_05505,1
ynat-v1_dev_05506,0
ynat-v1_dev_05507,2
ynat-v1_dev_05508,4
ynat-v1_dev_05509,2
ynat-v1_dev_05510,6
ynat-v1_dev_05511,3
ynat-v1_dev_05512,1
ynat-v1_dev_05513,1
ynat-v1_dev_05514,2
ynat-v1_dev_05515,5
ynat-v1_dev_05516,3
ynat-v1_dev_05517,2
ynat-v1_dev_05518,1
ynat-v1_dev_05519,5
ynat-v1_dev_05520,0
ynat-v1_dev_05521,3
ynat-v1_dev_05522,2
ynat-v1_dev_05523,2
ynat-v1_dev_05524,2
ynat-v1_dev_05525,2
ynat-v1_dev_05526,4
ynat-v1_dev_05527,3
ynat-v1_dev_05528,0
ynat-v1_dev_05529,4
ynat-v1_dev_05530,2
ynat-v1_dev_05531,1
ynat-v1_dev_05532,2
ynat-v1_dev_05533,4
ynat-v1_dev_05534,4
ynat-v1_dev_05535,4
ynat-v1_dev_05536,1
ynat-v1_dev_05537,2
ynat-v1_dev_05538,2
ynat-v1_dev_05539,5
ynat-v1_dev_05540,2
ynat-v1_dev_05541,2
ynat-v1_dev_05542,4
ynat-v1_dev_05543,3
ynat-v1_dev_05544,0
ynat-v1_dev_05545,4
ynat-v1_dev_05546,3
ynat-v1_dev_05547,2
ynat-v1_dev_05548,2
ynat-v1_dev_05549,1
ynat-v1_dev_05550,1
ynat-v1_dev_05551,2
ynat-v1_dev_05552,4
ynat-v1_dev_05553,2
ynat-v1_dev_05554,3
ynat-v1_dev_05555,4
ynat-v1_dev_05556,2
ynat-v1_dev_05557,6
ynat-v1_dev_05558,3
ynat-v1_dev_05559,0
ynat-v1_dev_05560,1
ynat-v1_dev_05561,2
ynat-v1_dev_05562,3
ynat-v1_dev_05563,1
ynat-v1_dev_05564,2
ynat-v1_dev_05565,6
ynat-v1_dev_05566,1
ynat-v1_dev_05567,4
ynat-v1_dev_05568,6
ynat-v1_dev_05569,6
ynat-v1_dev_05570,4
ynat-v1_dev_05571,5
ynat-v1_dev_05572,5
ynat-v1_dev_05573,2
ynat-v1_dev_05574,2
ynat-v1_dev_05575,2
ynat-v1_dev_05576,1
ynat-v1_dev_05577,2
ynat-v1_dev_05578,4
ynat-v1_dev_05579,3
ynat-v1_dev_05580,6
ynat-v1_dev_05581,3
ynat-v1_dev_05582,3
ynat-v1_dev_05583,0
ynat-v1_dev_05584,0
ynat-v1_dev_05585,2
ynat-v1_dev_05586,1
ynat-v1_dev_05587,4
ynat-v1_dev_05588,2
ynat-v1_dev_05589,3
ynat-v1_dev_05590,0
ynat-v1_dev_05591,2
ynat-v1_dev_05592,3
ynat-v1_dev_05593,1
ynat-v1_dev_05594,1
ynat-v1_dev_05595,6
ynat-v1_dev_05596,2
ynat-v1_dev_05597,2
ynat-v1_dev_05598,2
ynat-v1_dev_05599,1
ynat-v1_dev_05600,2
ynat-v1_dev_05601,2
ynat-v1_dev_05602,0
ynat-v1_dev_05603,0
ynat-v1_dev_05604,6
ynat-v1_dev_05605,3
ynat-v1_dev_05606,2
ynat-v1_dev_05607,3
ynat-v1_dev_05608,2
ynat-v1_dev_05609,3
ynat-v1_dev_05610,0
ynat-v1_dev_05611,5
ynat-v1_dev_05612,1
ynat-v1_dev_05613,1
ynat-v1_dev_05614,5
ynat-v1_dev_05615,0
ynat-v1_dev_05616,5
ynat-v1_dev_05617,2
ynat-v1_dev_05618,2
ynat-v1_dev_05619,2
ynat-v1_dev_05620,3
ynat-v1_dev_05621,4
ynat-v1_dev_05622,2
ynat-v1_dev_05623,2
ynat-v1_dev_05624,1
ynat-v1_dev_05625,2
ynat-v1_dev_05626,3
ynat-v1_dev_05627,2
ynat-v1_dev_05628,5
ynat-v1_dev_05629,2
ynat-v1_dev_05630,0
ynat-v1_dev_05631,2
ynat-v1_dev_05632,0
ynat-v1_dev_05633,1
ynat-v1_dev_05634,4
ynat-v1_dev_05635,2
ynat-v1_dev_05636,2
ynat-v1_dev_05637,5
ynat-v1_dev_05638,3
ynat-v1_dev_05639,1
ynat-v1_dev_05640,1
ynat-v1_dev_05641,2
ynat-v1_dev_05642,1
ynat-v1_dev_05643,5
ynat-v1_dev_05644,2
ynat-v1_dev_05645,3
ynat-v1_dev_05646,5
ynat-v1_dev_05647,0
ynat-v1_dev_05648,6
ynat-v1_dev_05649,1
ynat-v1_dev_05650,3
ynat-v1_dev_05651,1
ynat-v1_dev_05652,2
ynat-v1_dev_05653,2
ynat-v1_dev_05654,3
ynat-v1_dev_05655,2
ynat-v1_dev_05656,6
ynat-v1_dev_05657,2
ynat-v1_dev_05658,0
ynat-v1_dev_05659,2
ynat-v1_dev_05660,2
ynat-v1_dev_05661,2
ynat-v1_dev_05662,2
ynat-v1_dev_05663,3
ynat-v1_dev_05664,3
ynat-v1_dev_05665,2
ynat-v1_dev_05666,2
ynat-v1_dev_05667,2
ynat-v1_dev_05668,2
ynat-v1_dev_05669,2
ynat-v1_dev_05670,2
ynat-v1_dev_05671,2
ynat-v1_dev_05672,3
ynat-v1_dev_05673,2
ynat-v1_dev_05674,1
ynat-v1_dev_05675,1
ynat-v1_dev_05676,2
ynat-v1_dev_05677,5
ynat-v1_dev_05678,3
ynat-v1_dev_05679,1
ynat-v1_dev_05680,3
ynat-v1_dev_05681,1
ynat-v1_dev_05682,1
ynat-v1_dev_05683,2
ynat-v1_dev_05684,1
ynat-v1_dev_05685,2
ynat-v1_dev_05686,2
ynat-v1_dev_05687,1
ynat-v1_dev_05688,1
ynat-v1_dev_05689,2
ynat-v1_dev_05690,2
ynat-v1_dev_05691,2
ynat-v1_dev_05692,0
ynat-v1_dev_05693,0
ynat-v1_dev_05694,3
ynat-v1_dev_05695,2
ynat-v1_dev_05696,2
ynat-v1_dev_05697,3
ynat-v1_dev_05698,4
ynat-v1_dev_05699,2
ynat-v1_dev_05700,2
ynat-v1_dev_05701,2
ynat-v1_dev_05702,1
ynat-v1_dev_05703,5
ynat-v1_dev_05704,2
ynat-v1_dev_05705,3
ynat-v1_dev_05706,6
ynat-v1_dev_05707,4
ynat-v1_dev_05708,1
ynat-v1_dev_05709,2
ynat-v1_dev_05710,1
ynat-v1_dev_05711,1
ynat-v1_dev_05712,3
ynat-v1_dev_05713,3
ynat-v1_dev_05714,2
ynat-v1_dev_05715,2
ynat-v1_dev_05716,1
ynat-v1_dev_05717,2
ynat-v1_dev_05718,2
ynat-v1_dev_05719,3
ynat-v1_dev_05720,4
ynat-v1_dev_05721,2
ynat-v1_dev_05722,2
ynat-v1_dev_05723,5
ynat-v1_dev_05724,3
ynat-v1_dev_05725,3
ynat-v1_dev_05726,5
ynat-v1_dev_05727,2
ynat-v1_dev_05728,3
ynat-v1_dev_05729,4
ynat-v1_dev_05730,1
ynat-v1_dev_05731,6
ynat-v1_dev_05732,3
ynat-v1_dev_05733,4
ynat-v1_dev_05734,6
ynat-v1_dev_05735,5
ynat-v1_dev_05736,4
ynat-v1_dev_05737,1
ynat-v1_dev_05738,2
ynat-v1_dev_05739,6
ynat-v1_dev_05740,2
ynat-v1_dev_05741,2
ynat-v1_dev_05742,3
ynat-v1_dev_05743,2
ynat-v1_dev_05744,2
ynat-v1_dev_05745,0
ynat-v1_dev_05746,2
ynat-v1_dev_05747,2
ynat-v1_dev_05748,3
ynat-v1_dev_05749,2
ynat-v1_dev_05750,1
ynat-v1_dev_05751,2
ynat-v1_dev_05752,6
ynat-v1_dev_05753,1
ynat-v1_dev_05754,1
ynat-v1_dev_05755,2
ynat-v1_dev_05756,2
ynat-v1_dev_05757,2
ynat-v1_dev_05758,2
ynat-v1_dev_05759,1
ynat-v1_dev_05760,5
ynat-v1_dev_05761,2
ynat-v1_dev_05762,2
ynat-v1_dev_05763,2
ynat-v1_dev_05764,2
ynat-v1_dev_05765,3
ynat-v1_dev_05766,2
ynat-v1_dev_05767,2
ynat-v1_dev_05768,1
ynat-v1_dev_05769,2
ynat-v1_dev_05770,2
ynat-v1_dev_05771,2
ynat-v1_dev_05772,4
ynat-v1_dev_05773,3
ynat-v1_dev_05774,2
ynat-v1_dev_05775,3
ynat-v1_dev_05776,2
ynat-v1_dev_05777,2
ynat-v1_dev_05778,2
ynat-v1_dev_05779,3
ynat-v1_dev_05780,1
ynat-v1_dev_05781,0
ynat-v1_dev_05782,2
ynat-v1_dev_05783,6
ynat-v1_dev_05784,2
ynat-v1_dev_05785,2
ynat-v1_dev_05786,3
ynat-v1_dev_05787,0
ynat-v1_dev_05788,1
ynat-v1_dev_05789,1
ynat-v1_dev_05790,2
ynat-v1_dev_05791,4
ynat-v1_dev_05792,2
ynat-v1_dev_05793,3
ynat-v1_dev_05794,2
ynat-v1_dev_05795,2
ynat-v1_dev_05796,2
ynat-v1_dev_05797,2
ynat-v1_dev_05798,4
ynat-v1_dev_05799,5
ynat-v1_dev_05800,4
ynat-v1_dev_05801,2
ynat-v1_dev_05802,2
ynat-v1_dev_05803,2
ynat-v1_dev_05804,2
ynat-v1_dev_05805,4
ynat-v1_dev_05806,1
ynat-v1_dev_05807,1
ynat-v1_dev_05808,1
ynat-v1_dev_05809,2
ynat-v1_dev_05810,3
ynat-v1_dev_05811,4
ynat-v1_dev_05812,3
ynat-v1_dev_05813,3
ynat-v1_dev_05814,3
ynat-v1_dev_05815,2
ynat-v1_dev_05816,4
ynat-v1_dev_05817,4
ynat-v1_dev_05818,2
ynat-v1_dev_05819,3
ynat-v1_dev_05820,3
ynat-v1_dev_05821,2
ynat-v1_dev_05822,2
ynat-v1_dev_05823,6
ynat-v1_dev_05824,2
ynat-v1_dev_05825,4
ynat-v1_dev_05826,3
ynat-v1_dev_05827,2
ynat-v1_dev_05828,4
ynat-v1_dev_05829,2
ynat-v1_dev_05830,5
ynat-v1_dev_05831,6
ynat-v1_dev_05832,2
ynat-v1_dev_05833,3
ynat-v1_dev_05834,1
ynat-v1_dev_05835,4
ynat-v1_dev_05836,5
ynat-v1_dev_05837,1
ynat-v1_dev_05838,6
ynat-v1_dev_05839,3
ynat-v1_dev_05840,6
ynat-v1_dev_05841,3
ynat-v1_dev_05842,2
ynat-v1_dev_05843,6
ynat-v1_dev_05844,2
ynat-v1_dev_05845,2
ynat-v1_dev_05846,5
ynat-v1_dev_05847,5
ynat-v1_dev_05848,2
ynat-v1_dev_05849,2
ynat-v1_dev_05850,2
ynat-v1_dev_05851,1
ynat-v1_dev_05852,4
ynat-v1_dev_05853,5
ynat-v1_dev_05854,4
ynat-v1_dev_05855,4
ynat-v1_dev_05856,3
ynat-v1_dev_05857,2
ynat-v1_dev_05858,3
ynat-v1_dev_05859,2
ynat-v1_dev_05860,3
ynat-v1_dev_05861,2
ynat-v1_dev_05862,4
ynat-v1_dev_05863,3
ynat-v1_dev_05864,1
ynat-v1_dev_05865,1
ynat-v1_dev_05866,5
ynat-v1_dev_05867,2
ynat-v1_dev_05868,3
ynat-v1_dev_05869,2
ynat-v1_dev_05870,3
ynat-v1_dev_05871,3
ynat-v1_dev_05872,1
ynat-v1_dev_05873,2
ynat-v1_dev_05874,3
ynat-v1_dev_05875,2
ynat-v1_dev_05876,2
ynat-v1_dev_05877,2
ynat-v1_dev_05878,2
ynat-v1_dev_05879,2
ynat-v1_dev_05880,3
ynat-v1_dev_05881,2
ynat-v1_dev_05882,3
ynat-v1_dev_05883,1
ynat-v1_dev_05884,3
ynat-v1_dev_05885,2
ynat-v1_dev_05886,1
ynat-v1_dev_05887,1
ynat-v1_dev_05888,4
ynat-v1_dev_05889,5
ynat-v1_dev_05890,1
ynat-v1_dev_05891,1
ynat-v1_dev_05892,6
ynat-v1_dev_05893,1
ynat-v1_dev_05894,1
ynat-v1_dev_05895,3
ynat-v1_dev_05896,2
ynat-v1_dev_05897,1
ynat-v1_dev_05898,3
ynat-v1_dev_05899,1
ynat-v1_dev_05900,3
ynat-v1_dev_05901,4
ynat-v1_dev_05902,2
ynat-v1_dev_05903,2
ynat-v1_dev_05904,0
ynat-v1_dev_05905,3
ynat-v1_dev_05906,2
ynat-v1_dev_05907,2
ynat-v1_dev_05908,1
ynat-v1_dev_05909,2
ynat-v1_dev_05910,1
ynat-v1_dev_05911,6
ynat-v1_dev_05912,3
ynat-v1_dev_05913,2
ynat-v1_dev_05914,2
ynat-v1_dev_05915,0
ynat-v1_dev_05916,4
ynat-v1_dev_05917,2
ynat-v1_dev_05918,3
ynat-v1_dev_05919,4
ynat-v1_dev_05920,6
ynat-v1_dev_05921,2
ynat-v1_dev_05922,3
ynat-v1_dev_05923,1
ynat-v1_dev_05924,3
ynat-v1_dev_05925,6
ynat-v1_dev_05926,2
ynat-v1_dev_05927,4
ynat-v1_dev_05928,0
ynat-v1_dev_05929,2
ynat-v1_dev_05930,4
ynat-v1_dev_05931,3
ynat-v1_dev_05932,3
ynat-v1_dev_05933,1
ynat-v1_dev_05934,2
ynat-v1_dev_05935,2
ynat-v1_dev_05936,4
ynat-v1_dev_05937,1
ynat-v1_dev_05938,2
ynat-v1_dev_05939,5
ynat-v1_dev_05940,0
ynat-v1_dev_05941,2
ynat-v1_dev_05942,2
ynat-v1_dev_05943,2
ynat-v1_dev_05944,1
ynat-v1_dev_05945,2
ynat-v1_dev_05946,5
ynat-v1_dev_05947,2
ynat-v1_dev_05948,2
ynat-v1_dev_05949,2
ynat-v1_dev_05950,1
ynat-v1_dev_05951,3
ynat-v1_dev_05952,2
ynat-v1_dev_05953,2
ynat-v1_dev_05954,3
ynat-v1_dev_05955,3
ynat-v1_dev_05956,5
ynat-v1_dev_05957,4
ynat-v1_dev_05958,3
ynat-v1_dev_05959,6
ynat-v1_dev_05960,2
ynat-v1_dev_05961,2
ynat-v1_dev_05962,2
ynat-v1_dev_05963,4
ynat-v1_dev_05964,4
ynat-v1_dev_05965,6
ynat-v1_dev_05966,2
ynat-v1_dev_05967,4
ynat-v1_dev_05968,5
ynat-v1_dev_05969,2
ynat-v1_dev_05970,1
ynat-v1_dev_05971,1
ynat-v1_dev_05972,2
ynat-v1_dev_05973,3
ynat-v1_dev_05974,6
ynat-v1_dev_05975,2
ynat-v1_dev_05976,1
ynat-v1_dev_05977,2
ynat-v1_dev_05978,1
ynat-v1_dev_05979,3
ynat-v1_dev_05980,3
ynat-v1_dev_05981,3
ynat-v1_dev_05982,2
ynat-v1_dev_05983,2
ynat-v1_dev_05984,6
ynat-v1_dev_05985,5
ynat-v1_dev_05986,1
ynat-v1_dev_05987,2
ynat-v1_dev_05988,1
ynat-v1_dev_05989,5
ynat-v1_dev_05990,2
ynat-v1_dev_05991,3
ynat-v1_dev_05992,2
ynat-v1_dev_05993,4
ynat-v1_dev_05994,2
ynat-v1_dev_05995,2
ynat-v1_dev_05996,0
ynat-v1_dev_05997,0
ynat-v1_dev_05998,2
ynat-v1_dev_05999,2
ynat-v1_dev_06000,6
ynat-v1_dev_06001,2
ynat-v1_dev_06002,1
ynat-v1_dev_06003,2
ynat-v1_dev_06004,2
ynat-v1_dev_06005,3
ynat-v1_dev_06006,4
ynat-v1_dev_06007,2
ynat-v1_dev_06008,2
ynat-v1_dev_06009,3
ynat-v1_dev_06010,2
ynat-v1_dev_06011,1
ynat-v1_dev_06012,4
ynat-v1_dev_06013,2
ynat-v1_dev_06014,3
ynat-v1_dev_06015,2
ynat-v1_dev_06016,6
ynat-v1_dev_06017,3
ynat-v1_dev_06018,2
ynat-v1_dev_06019,6
ynat-v1_dev_06020,1
ynat-v1_dev_06021,3
ynat-v1_dev_06022,3
ynat-v1_dev_06023,2
ynat-v1_dev_06024,5
ynat-v1_dev_06025,2
ynat-v1_dev_06026,1
ynat-v1_dev_06027,2
ynat-v1_dev_06028,3
ynat-v1_dev_06029,2
ynat-v1_dev_06030,5
ynat-v1_dev_06031,1
ynat-v1_dev_06032,2
ynat-v1_dev_06033,3
ynat-v1_dev_06034,3
ynat-v1_dev_06035,2
ynat-v1_dev_06036,3
ynat-v1_dev_06037,1
ynat-v1_dev_06038,1
ynat-v1_dev_06039,3
ynat-v1_dev_06040,2
ynat-v1_dev_06041,1
ynat-v1_dev_06042,2
ynat-v1_dev_06043,6
ynat-v1_dev_06044,6
ynat-v1_dev_06045,2
ynat-v1_dev_06046,4
ynat-v1_dev_06047,2
ynat-v1_dev_06048,4
ynat-v1_dev_06049,2
ynat-v1_dev_06050,3
ynat-v1_dev_06051,1
ynat-v1_dev_06052,2
ynat-v1_dev_06053,4
ynat-v1_dev_06054,2
ynat-v1_dev_06055,2
ynat-v1_dev_06056,2
ynat-v1_dev_06057,3
ynat-v1_dev_06058,6
ynat-v1_dev_06059,6
ynat-v1_dev_06060,1
ynat-v1_dev_06061,1
ynat-v1_dev_06062,0
ynat-v1_dev_06063,2
ynat-v1_dev_06064,2
ynat-v1_dev_06065,2
ynat-v1_dev_06066,4
ynat-v1_dev_06067,2
ynat-v1_dev_06068,1
ynat-v1_dev_06069,2
ynat-v1_dev_06070,2
ynat-v1_dev_06071,3
ynat-v1_dev_06072,4
ynat-v1_dev_06073,2
ynat-v1_dev_06074,5
ynat-v1_dev_06075,2
ynat-v1_dev_06076,3
ynat-v1_dev_06077,2
ynat-v1_dev_06078,1
ynat-v1_dev_06079,3
ynat-v1_dev_06080,6
ynat-v1_dev_06081,1
ynat-v1_dev_06082,2
ynat-v1_dev_06083,0
ynat-v1_dev_06084,1
ynat-v1_dev_06085,4
ynat-v1_dev_06086,0
ynat-v1_dev_06087,1
ynat-v1_dev_06088,2
ynat-v1_dev_06089,4
ynat-v1_dev_06090,3
ynat-v1_dev_06091,1
ynat-v1_dev_06092,2
ynat-v1_dev_06093,1
ynat-v1_dev_06094,4
ynat-v1_dev_06095,1
ynat-v1_dev_06096,2
ynat-v1_dev_06097,2
ynat-v1_dev_06098,1
ynat-v1_dev_06099,2
ynat-v1_dev_06100,5
ynat-v1_dev_06101,2
ynat-v1_dev_06102,2
ynat-v1_dev_06103,3
ynat-v1_dev_06104,5
ynat-v1_dev_06105,6
ynat-v1_dev_06106,2
ynat-v1_dev_06107,1
ynat-v1_dev_06108,2
ynat-v1_dev_06109,2
ynat-v1_dev_06110,2
ynat-v1_dev_06111,2
ynat-v1_dev_06112,2
ynat-v1_dev_06113,5
ynat-v1_dev_06114,3
ynat-v1_dev_06115,6
ynat-v1_dev_06116,3
ynat-v1_dev_06117,5
ynat-v1_dev_06118,6
ynat-v1_dev_06119,5
ynat-v1_dev_06120,4
ynat-v1_dev_06121,1
ynat-v1_dev_06122,1
ynat-v1_dev_06123,2
ynat-v1_dev_06124,4
ynat-v1_dev_06125,4
ynat-v1_dev_06126,1
ynat-v1_dev_06127,1
ynat-v1_dev_06128,3
ynat-v1_dev_06129,3
ynat-v1_dev_06130,6
ynat-v1_dev_06131,5
ynat-v1_dev_06132,1
ynat-v1_dev_06133,5
ynat-v1_dev_06134,0
ynat-v1_dev_06135,2
ynat-v1_dev_06136,2
ynat-v1_dev_06137,6
ynat-v1_dev_06138,3
ynat-v1_dev_06139,2
ynat-v1_dev_06140,2
ynat-v1_dev_06141,6
ynat-v1_dev_06142,2
ynat-v1_dev_06143,4
ynat-v1_dev_06144,6
ynat-v1_dev_06145,2
ynat-v1_dev_06146,0
ynat-v1_dev_06147,2
ynat-v1_dev_06148,1
ynat-v1_dev_06149,2
ynat-v1_dev_06150,2
ynat-v1_dev_06151,1
ynat-v1_dev_06152,2
ynat-v1_dev_06153,6
ynat-v1_dev_06154,1
ynat-v1_dev_06155,3
ynat-v1_dev_06156,2
ynat-v1_dev_06157,3
ynat-v1_dev_06158,6
ynat-v1_dev_06159,2
ynat-v1_dev_06160,4
ynat-v1_dev_06161,2
ynat-v1_dev_06162,5
ynat-v1_dev_06163,2
ynat-v1_dev_06164,1
ynat-v1_dev_06165,3
ynat-v1_dev_06166,1
ynat-v1_dev_06167,3
ynat-v1_dev_06168,2
ynat-v1_dev_06169,5
ynat-v1_dev_06170,2
ynat-v1_dev_06171,6
ynat-v1_dev_06172,6
ynat-v1_dev_06173,6
ynat-v1_dev_06174,2
ynat-v1_dev_06175,3
ynat-v1_dev_06176,3
ynat-v1_dev_06177,1
ynat-v1_dev_06178,6
ynat-v1_dev_06179,2
ynat-v1_dev_06180,5
ynat-v1_dev_06181,5
ynat-v1_dev_06182,4
ynat-v1_dev_06183,1
ynat-v1_dev_06184,2
ynat-v1_dev_06185,3
ynat-v1_dev_06186,2
ynat-v1_dev_06187,3
ynat-v1_dev_06188,0
ynat-v1_dev_06189,2
ynat-v1_dev_06190,2
ynat-v1_dev_06191,2
ynat-v1_dev_06192,2
ynat-v1_dev_06193,4
ynat-v1_dev_06194,6
ynat-v1_dev_06195,2
ynat-v1_dev_06196,2
ynat-v1_dev_06197,2
ynat-v1_dev_06198,5
ynat-v1_dev_06199,2
ynat-v1_dev_06200,6
ynat-v1_dev_06201,6
ynat-v1_dev_06202,2
ynat-v1_dev_06203,1
ynat-v1_dev_06204,2
ynat-v1_dev_06205,4
ynat-v1_dev_06206,5
ynat-v1_dev_06207,0
ynat-v1_dev_06208,2
ynat-v1_dev_06209,1
ynat-v1_dev_06210,2
ynat-v1_dev_06211,6
ynat-v1_dev_06212,2
ynat-v1_dev_06213,2
ynat-v1_dev_06214,5
ynat-v1_dev_06215,5
ynat-v1_dev_06216,2
ynat-v1_dev_06217,2
ynat-v1_dev_06218,1
ynat-v1_dev_06219,2
ynat-v1_dev_06220,2
ynat-v1_dev_06221,6
ynat-v1_dev_06222,2
ynat-v1_dev_06223,3
ynat-v1_dev_06224,2
ynat-v1_dev_06225,2
ynat-v1_dev_06226,5
ynat-v1_dev_06227,2
ynat-v1_dev_06228,1
ynat-v1_dev_06229,2
ynat-v1_dev_06230,1
ynat-v1_dev_06231,2
ynat-v1_dev_06232,3
ynat-v1_dev_06233,3
ynat-v1_dev_06234,2
ynat-v1_dev_06235,2
ynat-v1_dev_06236,4
ynat-v1_dev_06237,3
ynat-v1_dev_06238,2
ynat-v1_dev_06239,3
ynat-v1_dev_06240,1
ynat-v1_dev_06241,2
ynat-v1_dev_06242,2
ynat-v1_dev_06243,2
ynat-v1_dev_06244,2
ynat-v1_dev_06245,0
ynat-v1_dev_06246,4
ynat-v1_dev_06247,2
ynat-v1_dev_06248,2
ynat-v1_dev_06249,2
ynat-v1_dev_06250,2
ynat-v1_dev_06251,2
ynat-v1_dev_06252,3
ynat-v1_dev_06253,4
ynat-v1_dev_06254,2
ynat-v1_dev_06255,4
ynat-v1_dev_06256,6
ynat-v1_dev_06257,2
ynat-v1_dev_06258,0
ynat-v1_dev_06259,3
ynat-v1_dev_06260,3
ynat-v1_dev_06261,2
ynat-v1_dev_06262,6
ynat-v1_dev_06263,3
ynat-v1_dev_06264,3
ynat-v1_dev_06265,2
ynat-v1_dev_06266,2
ynat-v1_dev_06267,3
ynat-v1_dev_06268,2
ynat-v1_dev_06269,2
ynat-v1_dev_06270,2
ynat-v1_dev_06271,2
ynat-v1_dev_06272,6
ynat-v1_dev_06273,2
ynat-v1_dev_06274,1
ynat-v1_dev_06275,2
ynat-v1_dev_06276,3
ynat-v1_dev_06277,2
ynat-v1_dev_06278,5
ynat-v1_dev_06279,0
ynat-v1_dev_06280,2
ynat-v1_dev_06281,6
ynat-v1_dev_06282,4
ynat-v1_dev_06283,0
ynat-v1_dev_06284,0
ynat-v1_dev_06285,2
ynat-v1_dev_06286,3
ynat-v1_dev_06287,0
ynat-v1_dev_06288,3
ynat-v1_dev_06289,0
ynat-v1_dev_06290,5
ynat-v1_dev_06291,4
ynat-v1_dev_06292,3
ynat-v1_dev_06293,3
ynat-v1_dev_06294,5
ynat-v1_dev_06295,6
ynat-v1_dev_06296,2
ynat-v1_dev_06297,2
ynat-v1_dev_06298,2
ynat-v1_dev_06299,2
ynat-v1_dev_06300,6
ynat-v1_dev_06301,3
ynat-v1_dev_06302,3
ynat-v1_dev_06303,2
ynat-v1_dev_06304,2
ynat-v1_dev_06305,2
ynat-v1_dev_06306,2
ynat-v1_dev_06307,5
ynat-v1_dev_06308,3
ynat-v1_dev_06309,2
ynat-v1_dev_06310,3
ynat-v1_dev_06311,4
ynat-v1_dev_06312,2
ynat-v1_dev_06313,6
ynat-v1_dev_06314,2
ynat-v1_dev_06315,3
ynat-v1_dev_06316,3
ynat-v1_dev_06317,2
ynat-v1_dev_06318,2
ynat-v1_dev_06319,1
ynat-v1_dev_06320,2
ynat-v1_dev_06321,5
ynat-v1_dev_06322,4
ynat-v1_dev_06323,2
ynat-v1_dev_06324,2
ynat-v1_dev_06325,2
ynat-v1_dev_06326,3
ynat-v1_dev_06327,2
ynat-v1_dev_06328,6
ynat-v1_dev_06329,2
ynat-v1_dev_06330,2
ynat-v1_dev_06331,2
ynat-v1_dev_06332,4
ynat-v1_dev_06333,2
ynat-v1_dev_06334,5
ynat-v1_dev_06335,2
ynat-v1_dev_06336,4
ynat-v1_dev_06337,2
ynat-v1_dev_06338,2
ynat-v1_dev_06339,1
ynat-v1_dev_06340,2
ynat-v1_dev_06341,6
ynat-v1_dev_06342,6
ynat-v1_dev_06343,1
ynat-v1_dev_06344,1
ynat-v1_dev_06345,0
ynat-v1_dev_06346,6
ynat-v1_dev_06347,6
ynat-v1_dev_06348,2
ynat-v1_dev_06349,4
ynat-v1_dev_06350,4
ynat-v1_dev_06351,2
ynat-v1_dev_06352,6
ynat-v1_dev_06353,2
ynat-v1_dev_06354,5
ynat-v1_dev_06355,6
ynat-v1_dev_06356,5
ynat-v1_dev_06357,3
ynat-v1_dev_06358,3
ynat-v1_dev_06359,2
ynat-v1_dev_06360,3
ynat-v1_dev_06361,4
ynat-v1_dev_06362,3
ynat-v1_dev_06363,3
ynat-v1_dev_06364,2
ynat-v1_dev_06365,4
ynat-v1_dev_06366,2
ynat-v1_dev_06367,3
ynat-v1_dev_06368,4
ynat-v1_dev_06369,1
ynat-v1_dev_06370,1
ynat-v1_dev_06371,0
ynat-v1_dev_06372,2
ynat-v1_dev_06373,4
ynat-v1_dev_06374,4
ynat-v1_dev_06375,2
ynat-v1_dev_06376,3
ynat-v1_dev_06377,1
ynat-v1_dev_06378,2
ynat-v1_dev_06379,1
ynat-v1_dev_06380,2
ynat-v1_dev_06381,3
ynat-v1_dev_06382,1
ynat-v1_dev_06383,2
ynat-v1_dev_06384,1
ynat-v1_dev_06385,2
ynat-v1_dev_06386,2
ynat-v1_dev_06387,3
ynat-v1_dev_06388,4
ynat-v1_dev_06389,1
ynat-v1_dev_06390,4
ynat-v1_dev_06391,0
ynat-v1_dev_06392,2
ynat-v1_dev_06393,2
ynat-v1_dev_06394,2
ynat-v1_dev_06395,2
ynat-v1_dev_06396,1
ynat-v1_dev_06397,3
ynat-v1_dev_06398,3
ynat-v1_dev_06399,6
ynat-v1_dev_06400,4
ynat-v1_dev_06401,2
ynat-v1_dev_06402,2
ynat-v1_dev_06403,2
ynat-v1_dev_06404,2
ynat-v1_dev_06405,6
ynat-v1_dev_06406,5
ynat-v1_dev_06407,2
ynat-v1_dev_06408,1
ynat-v1_dev_06409,4
ynat-v1_dev_06410,4
ynat-v1_dev_06411,3
ynat-v1_dev_06412,2
ynat-v1_dev_06413,3
ynat-v1_dev_06414,3
ynat-v1_dev_06415,0
ynat-v1_dev_06416,3
ynat-v1_dev_06417,2
ynat-v1_dev_06418,4
ynat-v1_dev_06419,2
